frame,fvdb_per_percent,fvdb_ssim,fvdb_error_pixels,spconv_per_percent,spconv_ssim,spconv_error_pixels,per_delta_fvdb_minus_spconv,ssim_delta_fvdb_minus_spconv,combined_per_percent,max_per_percent
236,0.55961609,0.98912188,5868,0.07152557,0.99899376,750,0.48809052,-0.00987187,0.31557083,0.55961609
237,0.67777634,0.98409000,7107,0.07104874,0.99895136,745,0.60672760,-0.01486136,0.37441254,0.67777634
238,0.68283081,0.98425675,7160,0.07104874,0.99893344,745,0.61178207,-0.01467670,0.37693977,0.68283081
239,0.71716309,0.98368716,7520,0.10452271,0.99853437,1096,0.61264038,-0.01484721,0.41084290,0.71716309
240,0.68292618,0.98422765,7161,0.07476807,0.99882261,784,0.60815811,-0.01459496,0.37884712,0.68292618
241,0.67481995,0.98418786,7076,0.07295609,0.99890635,765,0.60186386,-0.01471849,0.37388802,0.67481995
242,0.69198608,0.98391753,7256,0.07200241,0.99893547,755,0.61998367,-0.01501794,0.38199425,0.69198608
243,0.70590973,0.98428032,7402,0.10385513,0.99862296,1089,0.60205460,-0.01434264,0.40488243,0.70590973
244,0.67138672,0.98490072,7040,0.07238388,0.99872932,759,0.59900284,-0.01382861,0.37188530,0.67138672
245,0.46844482,0.99196573,4912,0.07352829,0.99893687,771,0.39491653,-0.00697114,0.27098656,0.46844482
246,0.48522949,0.99159862,5088,0.07143021,0.99911579,749,0.41379929,-0.00751717,0.27832985,0.48522949
247,0.50354004,0.99157903,5280,0.10356903,0.99884593,1086,0.39997101,-0.00726689,0.30355453,0.50354004
248,0.47149658,0.99193140,4944,0.07266998,0.99889523,762,0.39882660,-0.00696383,0.27208328,0.47149658
249,0.45137405,0.99221031,4733,0.07629395,0.99875035,800,0.37508011,-0.00654003,0.26383400,0.45137405
250,0.47063828,0.99220334,4935,0.07200241,0.99913410,755,0.39863586,-0.00693077,0.27132034,0.47063828
251,0.50840378,0.99194411,5331,0.10404587,0.99885434,1091,0.40435791,-0.00691023,0.30622482,0.50840378
252,0.48294067,0.99184924,5064,0.07514954,0.99888803,788,0.40779114,-0.00703878,0.27904510,0.48294067
253,0.52852631,0.99044735,5542,0.09050369,0.99891721,949,0.43802261,-0.00846985,0.30951500,0.52852631
254,0.53148270,0.99051949,5573,0.09012222,0.99892141,945,0.44136047,-0.00840192,0.31080246,0.53148270
255,0.55837631,0.99064877,5855,0.12464523,0.99865829,1307,0.43373108,-0.00800953,0.34151077,0.55837631
256,0.50849915,0.99106114,5332,0.09441376,0.99881126,990,0.41408539,-0.00775012,0.30145645,0.50849915
257,0.50878525,0.99126477,5335,0.09346008,0.99891411,980,0.41532516,-0.00764934,0.30112267,0.50878525
258,0.51603317,0.99148468,5411,0.09164810,0.99891552,961,0.42438507,-0.00743084,0.30384064,0.51603317
259,0.54788589,0.99110474,5745,0.12540817,0.99859428,1315,0.42247772,-0.00748954,0.33664703,0.54788589
260,0.51126480,0.99137586,5361,0.09202957,0.99888224,965,0.41923523,-0.00750638,0.30164719,0.51126480
261,0.54674149,0.98988627,5733,0.10042191,0.99844472,1053,0.44631958,-0.00855845,0.32358170,0.54674149
262,0.56056976,0.98994507,5878,0.10261536,0.99839718,1076,0.45795441,-0.00845211,0.33159256,0.56056976
263,0.56829453,0.98984648,5959,0.12140274,0.99829164,1273,0.44689178,-0.00844516,0.34484863,0.56829453
264,0.53405762,0.99044742,5600,0.09756088,0.99846805,1023,0.43649673,-0.00802063,0.31580925,0.53405762
265,0.52089691,0.99058562,5462,0.10185242,0.99844242,1068,0.41904449,-0.00785681,0.31137466,0.52089691
266,0.54111481,0.99059386,5674,0.10404587,0.99832395,1091,0.43706894,-0.00773009,0.32258034,0.54111481
267,0.55713654,0.99031728,5842,0.12474060,0.99817972,1308,0.43239594,-0.00786244,0.34093857,0.55713654
268,0.54178238,0.99045968,5681,0.10442734,0.99825444,1095,0.43735504,-0.00779476,0.32310486,0.54178238
269,0.68397522,0.98594555,7172,0.11062622,0.99842462,1160,0.57334900,-0.01247907,0.39730072,0.68397522
270,0.70791245,0.98619120,7423,0.12922287,0.99826497,1355,0.57868958,-0.01207377,0.41856766,0.70791245
271,0.67787170,0.98699920,7108,0.10957718,0.99832781,1149,0.56829453,-0.01132860,0.39372444,0.67787170
272,0.67749023,0.98675928,7104,0.11043549,0.99825570,1158,0.56705475,-0.01149642,0.39396286,0.67749023
273,0.68607330,0.98710699,7194,0.10929108,0.99826468,1146,0.57678223,-0.01115769,0.39768219,0.68607330
274,0.70409775,0.98715117,7383,0.13074875,0.99822798,1371,0.57334900,-0.01107681,0.41742325,0.70409775
275,0.68464279,0.98720031,7179,0.11014938,0.99830998,1155,0.57449341,-0.01110966,0.39739609,0.68464279
276,0.48255920,0.99185137,5060,0.07619858,0.99888213,799,0.40636063,-0.00703076,0.27937889,0.48255920
277,0.50315857,0.99165675,5276,0.07276535,0.99895246,763,0.43039322,-0.00729571,0.28796196,0.50315857
278,0.50897598,0.99195171,5337,0.09412766,0.99879364,987,0.41484833,-0.00684193,0.30155182,0.50897598
279,0.47931671,0.99235894,5026,0.07333755,0.99893125,769,0.40597916,-0.00657231,0.27632713,0.47931671
280,0.47359467,0.99226268,4966,0.07400513,0.99886996,776,0.39958954,-0.00660728,0.27379990,0.47359467
281,0.49114227,0.99211125,5150,0.08325577,0.99865997,873,0.40788651,-0.00654872,0.28719902,0.49114227
282,0.50563812,0.99236011,5302,0.10185242,0.99866338,1068,0.40378571,-0.00630327,0.30374527,0.50563812
283,0.47760010,0.99250733,5008,0.08201599,0.99865501,860,0.39558411,-0.00614768,0.27980804,0.47760010
284,0.79011917,0.98496695,8285,0.05989075,0.99914743,628,0.73022842,-0.01418048,0.42500496,0.79011917
285,0.80356598,0.98475137,8426,0.06227493,0.99908804,653,0.74129105,-0.01433666,0.43292046,0.80356598
286,0.81567764,0.98463446,8553,0.08850098,0.99893367,928,0.72717667,-0.01429921,0.45208931,0.81567764
287,0.78668594,0.98520120,8249,0.06322861,0.99905079,663,0.72345734,-0.01384959,0.42495728,0.78668594
288,0.76313019,0.98573464,8002,0.06332397,0.99889399,664,0.69980621,-0.01315935,0.41322708,0.76313019
289,0.78306198,0.98554214,8211,0.06322861,0.99901671,663,0.71983337,-0.01347457,0.42314529,0.78306198
290,0.80118179,0.98512352,8401,0.08792877,0.99894801,922,0.71325302,-0.01382449,0.44455528,0.80118179
291,0.78372955,0.98538431,8218,0.06408691,0.99902988,672,0.71964264,-0.01364558,0.42390823,0.78372955
292,0.60567856,0.99011999,6351,0.09546280,0.99837508,1001,0.51021576,-0.00825508,0.35057068,0.60567856
293,0.60119629,0.98982357,6304,0.09403229,0.99841045,986,0.50716400,-0.00858688,0.34761429,0.60119629
294,0.62828064,0.98980675,6588,0.11587143,0.99828565,1215,0.51240921,-0.00847890,0.37207603,0.62828064
295,0.59041977,0.99019817,6191,0.09737015,0.99853935,1021,0.49304962,-0.00834118,0.34389496,0.59041977
296,0.60558319,0.98990104,6350,0.09832382,0.99843609,1031,0.50725937,-0.00853505,0.35195351,0.60558319
297,0.60844421,0.99030960,6380,0.10004044,0.99851388,1049,0.50840378,-0.00820428,0.35424232,0.60844421
298,0.60625076,0.99048875,6357,0.11568069,0.99842586,1213,0.49057007,-0.00793711,0.36096573,0.60625076
299,0.59671402,0.99061833,6257,0.09651184,0.99867523,1012,0.50020218,-0.00805690,0.34661293,0.59671402
300,0.58355331,0.98975435,6119,0.08087158,0.99865809,848,0.50268173,-0.00890373,0.33221245,0.58355331
301,0.57506561,0.98973983,6030,0.08363724,0.99850083,877,0.49142838,-0.00876101,0.32935143,0.57506561
302,0.58546066,0.98987657,6139,0.10385513,0.99831779,1089,0.48160553,-0.00844122,0.34465790,0.58546066
303,0.54502487,0.99060460,5715,0.08344650,0.99843724,875,0.46157837,-0.00783265,0.31423569,0.54502487
304,0.55084229,0.99059875,5776,0.08668900,0.99826743,909,0.46415329,-0.00766868,0.31876564,0.55084229
305,0.56505203,0.99075082,5925,0.09031296,0.99830213,947,0.47473907,-0.00755131,0.32768250,0.56505203
306,0.57315826,0.99080352,6010,0.11072159,0.99821864,1161,0.46243668,-0.00741511,0.34193993,0.57315826
307,0.55065155,0.99092700,5774,0.08440018,0.99851805,885,0.46625137,-0.00759104,0.31752586,0.55065155
308,0.39100647,0.99282390,4100,0.09851456,0.99802330,1033,0.29249191,-0.00519939,0.24476051,0.39100647
309,0.40273666,0.99238428,4223,0.09756088,0.99800149,1023,0.30517578,-0.00561721,0.25014877,0.40273666
310,0.41313171,0.99263280,4332,0.12178421,0.99783096,1277,0.29134750,-0.00519816,0.26745796,0.41313171
311,0.37279129,0.99319238,3909,0.09765625,0.99783468,1024,0.27513504,-0.00464229,0.23522377,0.37279129
312,0.38080215,0.99298636,3993,0.09059906,0.99792161,950,0.29020309,-0.00493526,0.23570061,0.38080215
313,0.37879944,0.99297609,3972,0.09002686,0.99764814,944,0.28877258,-0.00467205,0.23441315,0.37879944
314,0.39644241,0.99297445,4157,0.12302399,0.99739647,1290,0.27341843,-0.00442202,0.25973320,0.39644241
315,0.37775040,0.99304887,3961,0.09994507,0.99762056,1048,0.27780533,-0.00457169,0.23884773,0.37775040
316,0.40893555,0.99137536,4288,0.07524490,0.99807088,789,0.33369064,-0.00669552,0.24209023,0.40893555
317,0.42028427,0.99097222,4407,0.07677078,0.99798521,805,0.34351349,-0.00701299,0.24852753,0.42028427
318,0.43478012,0.99090234,4559,0.10004044,0.99782059,1049,0.33473969,-0.00691825,0.26741028,0.43478012
319,0.39310455,0.99146783,4122,0.07877350,0.99779932,826,0.31433105,-0.00633149,0.23593903,0.39310455
320,0.39606094,0.99116465,4153,0.07762909,0.99766321,814,0.31843185,-0.00649857,0.23684502,0.39606094
321,0.40349960,0.99116729,4231,0.08058548,0.99766134,845,0.32291412,-0.00649405,0.24204254,0.40349960
322,0.42238235,0.99113946,4429,0.10557175,0.99735935,1107,0.31681061,-0.00621989,0.26397705,0.42238235
323,0.39377213,0.99147768,4129,0.07867813,0.99784224,825,0.31509399,-0.00636456,0.23622513,0.39377213
324,0.36382675,0.99124728,3815,0.07572174,0.99864003,794,0.28810501,-0.00739276,0.21977425,0.36382675
325,0.36678314,0.99121892,3846,0.07877350,0.99846958,826,0.28800964,-0.00725066,0.22277832,0.36678314
326,0.37994385,0.99103137,3984,0.10213852,0.99827282,1071,0.27780533,-0.00724145,0.24104118,0.37994385
327,0.35009384,0.99119227,3671,0.07734299,0.99860473,811,0.27275085,-0.00741246,0.21371841,0.35009384
328,0.35276413,0.99110437,3699,0.08211136,0.99818197,861,0.27065277,-0.00707760,0.21743774,0.35276413
329,0.34790039,0.99161176,3648,0.08230209,0.99826520,863,0.26559830,-0.00665344,0.21510124,0.34790039
330,0.33988953,0.99182885,3564,0.08258820,0.99821593,866,0.25730133,-0.00638708,0.21123886,0.33988953
331,0.32320023,0.99100074,3389,0.08106232,0.99783990,850,0.24213791,-0.00683917,0.20213127,0.32320023
332,0.33168793,0.99062163,3478,0.07858276,0.99787065,824,0.25310516,-0.00724902,0.20513535,0.33168793
333,0.35018921,0.99054729,3672,0.10433197,0.99772882,1094,0.24585724,-0.00718153,0.22726059,0.35018921
334,0.30889511,0.99133915,3239,0.08001328,0.99781065,839,0.22888184,-0.00647150,0.19445419,0.30889511
335,0.31862259,0.99139717,3341,0.08220673,0.99775226,862,0.23641586,-0.00635509,0.20041466,0.31862259
336,0.31929016,0.99162829,3348,0.07991791,0.99784388,838,0.23937225,-0.00621560,0.19960403,0.31929016
337,0.33540726,0.99183669,3517,0.10099411,0.99764780,1059,0.23441315,-0.00581111,0.21820068,0.33540726
338,0.32329559,0.99181261,3390,0.08087158,0.99773963,848,0.24242401,-0.00592702,0.20208359,0.32329559
339,0.32453537,0.99269672,3403,0.10690689,0.99834684,1121,0.21762848,-0.00565012,0.21572113,0.32453537
340,0.33740997,0.99252954,3538,0.10251999,0.99857407,1075,0.23488998,-0.00604453,0.21996498,0.33740997
341,0.36096573,0.99235929,3785,0.13628006,0.99820088,1429,0.22468567,-0.00584159,0.24862289,0.36096573
342,0.32577515,0.99278142,3416,0.10652542,0.99860377,1117,0.21924973,-0.00582235,0.21615028,0.32577515
343,0.32806396,0.99254581,3440,0.10404587,0.99851571,1091,0.22401810,-0.00596990,0.21605492,0.32806396
344,0.33311844,0.99271626,3493,0.10061264,0.99877984,1055,0.23250580,-0.00606358,0.21686554,0.33311844
345,0.36668777,0.99236595,3845,0.13027191,0.99867828,1366,0.23641586,-0.00631233,0.24847984,0.36668777
346,0.34360886,0.99266321,3603,0.10261536,0.99884674,1076,0.24099350,-0.00618353,0.22311211,0.34360886
347,0.32415390,0.99359531,3399,0.20132065,0.99656748,2111,0.12283325,-0.00297216,0.26273727,0.32415390
348,0.33540726,0.99345270,3517,0.19035339,0.99685329,1996,0.14505386,-0.00340059,0.26288033,0.33540726
349,0.36315918,0.99331601,3808,0.23546219,0.99637132,2469,0.12769699,-0.00305532,0.29931068,0.36315918
350,0.32157898,0.99401991,3372,0.18882751,0.99703831,1980,0.13275146,-0.00301840,0.25520325,0.32157898
351,0.32653809,0.99388960,3424,0.20465851,0.99666115,2146,0.12187958,-0.00277155,0.26559830,0.32653809
352,0.33407211,0.99375868,3503,0.19369125,0.99678555,2031,0.14038086,-0.00302688,0.26388168,0.33407211
353,0.36802292,0.99358026,3859,0.24919510,0.99592059,2613,0.11882782,-0.00234033,0.30860901,0.36802292
354,0.35181046,0.99361001,3689,0.20036697,0.99673664,2101,0.15144348,-0.00312663,0.27608871,0.35181046
355,0.27265549,0.99519744,2859,0.20008087,0.99628058,2098,0.07257462,-0.00108313,0.23636818,0.27265549
356,0.27675629,0.99526492,2902,0.17919540,0.99720523,1879,0.09756088,-0.00194032,0.22797585,0.27675629
357,0.30822754,0.99509451,3232,0.23450851,0.99631966,2459,0.07371902,-0.00122516,0.27136803,0.30822754
358,0.27818680,0.99544427,2917,0.19397736,0.99705924,2034,0.08420944,-0.00161497,0.23608208,0.27818680
359,0.28486252,0.99530850,2987,0.20990372,0.99665444,2201,0.07495880,-0.00134594,0.24738312,0.28486252
360,0.28858185,0.99527479,3026,0.22354126,0.99616147,2344,0.06504059,-0.00088668,0.25606155,0.28858185
361,0.32539368,0.99509866,3412,0.25844574,0.99612403,2710,0.06694794,-0.00102537,0.29191971,0.32539368
362,0.29344559,0.99552468,3077,0.22697449,0.99630481,2380,0.06647110,-0.00078012,0.26021004,0.29344559
363,0.27923584,0.99440844,2928,0.09613037,0.99878127,1008,0.18310547,-0.00437283,0.18768311,0.27923584
364,0.28533936,0.99436775,2992,0.09737015,0.99871239,1021,0.18796921,-0.00434464,0.19135475,0.28533936
365,0.31185150,0.99455863,3270,0.12931824,0.99854829,1356,0.18253326,-0.00398966,0.22058487,0.31185150
366,0.27093887,0.99488702,2841,0.09632111,0.99880515,1010,0.17461777,-0.00391813,0.18362999,0.27093887
367,0.28123856,0.99453700,2949,0.10051727,0.99870186,1054,0.18072128,-0.00416486,0.19087791,0.28123856
368,0.27847290,0.99474404,2920,0.09851456,0.99873037,1033,0.17995834,-0.00398633,0.18849373,0.27847290
369,0.31795502,0.99443076,3334,0.13303757,0.99857780,1395,0.18491745,-0.00414704,0.22549629,0.31795502
370,0.29077530,0.99489128,3049,0.09927750,0.99880962,1041,0.19149780,-0.00391834,0.19502640,0.29077530
371,0.34923553,0.99342385,3662,0.20399094,0.99707992,2139,0.14524460,-0.00365606,0.27661324,0.34923553
372,0.34503937,0.99351607,3618,0.20732880,0.99707566,2174,0.13771057,-0.00355959,0.27618408,0.34503937
373,0.37546158,0.99344621,3937,0.23803711,0.99685191,2496,0.13742447,-0.00340571,0.30674934,0.37546158
374,0.33931732,0.99407501,3558,0.21181107,0.99703388,2221,0.12750626,-0.00295886,0.27556419,0.33931732
375,0.34790039,0.99402298,3648,0.21238327,0.99700922,2227,0.13551712,-0.00298624,0.28014183,0.34790039
376,0.34999847,0.99402132,3670,0.21495819,0.99705201,2254,0.13504028,-0.00303069,0.28247833,0.34999847
377,0.38614273,0.99393668,4049,0.25281906,0.99677095,2651,0.13332367,-0.00283427,0.31948090,0.38614273
378,0.37431717,0.99399339,3925,0.21772385,0.99707920,2283,0.15659332,-0.00308581,0.29602051,0.37431717
379,0.38661957,0.99365811,4054,0.23994446,0.99629463,2516,0.14667511,-0.00263653,0.31328201,0.38661957
380,0.39796829,0.99356099,4173,0.23956299,0.99622171,2512,0.15840530,-0.00266072,0.31876564,0.39796829
381,0.42181015,0.99351485,4423,0.27198792,0.99616616,2852,0.14982224,-0.00265131,0.34689903,0.42181015
382,0.39577484,0.99388827,4150,0.25463104,0.99631842,2670,0.14114380,-0.00243015,0.32520294,0.39577484
383,0.39081573,0.99378823,4098,0.24909973,0.99616484,2612,0.14171600,-0.00237661,0.31995773,0.39081573
384,0.39567947,0.99377716,4149,0.25196075,0.99629719,2642,0.14371872,-0.00252003,0.32382011,0.39567947
385,0.42619705,0.99373988,4469,0.28390884,0.99581455,2977,0.14228821,-0.00207467,0.35505295,0.42619705
386,0.41589737,0.99433212,4361,0.25539398,0.99624448,2678,0.16050339,-0.00191237,0.33564568,0.41589737
387,0.35209656,0.99362642,3692,0.19178391,0.99705131,2011,0.16031265,-0.00342489,0.27194023,0.35209656
388,0.36439896,0.99338430,3821,0.19168854,0.99710316,2010,0.17271042,-0.00371886,0.27804375,0.36439896
389,0.39272308,0.99336783,4118,0.22878647,0.99686006,2399,0.16393661,-0.00349223,0.31075478,0.39272308
390,0.37107468,0.99366029,3891,0.19369125,0.99724946,2031,0.17738342,-0.00358917,0.28238297,0.37107468
391,0.35953522,0.99374833,3770,0.19588470,0.99719103,2054,0.16365051,-0.00344269,0.27770996,0.35953522
392,0.38805008,0.99372270,4069,0.22916794,0.99697800,2403,0.15888214,-0.00325529,0.30860901,0.38805008
393,0.37927628,0.99400896,3977,0.19588470,0.99717392,2054,0.18339157,-0.00316496,0.28758049,0.37927628
394,0.38137436,0.99357150,3999,0.12321472,0.99771177,1292,0.25815964,-0.00414027,0.25229454,0.38137436
395,0.40454865,0.99197001,4242,0.14495850,0.99614500,1520,0.25959015,-0.00417499,0.27475357,0.40454865
396,0.41084290,0.99341145,4308,0.15420914,0.99745199,1617,0.25663376,-0.00404054,0.28252602,0.41084290
397,0.39110184,0.99364561,4101,0.14295578,0.99753275,1499,0.24814606,-0.00388714,0.26702881,0.39110184
398,0.38404465,0.99360494,4027,0.12893677,0.99764138,1352,0.25510788,-0.00403644,0.25649071,0.38404465
399,0.38585663,0.99328807,4046,0.13532639,0.99726645,1419,0.25053024,-0.00397838,0.26059151,0.38585663
400,0.41055679,0.99391857,4305,0.16279221,0.99743939,1707,0.24776459,-0.00352082,0.28667450,0.41055679
401,0.38928986,0.99420199,4082,0.13151169,0.99774290,1379,0.25777817,-0.00354091,0.26040077,0.38928986
402,0.29735565,0.99454245,3118,0.11434555,0.99752493,1199,0.18301010,-0.00298248,0.20585060,0.29735565
403,0.31785965,0.99397464,3333,0.11777878,0.99740131,1235,0.20008087,-0.00342666,0.21781921,0.31785965
404,0.32653809,0.99382355,3424,0.12435913,0.99734557,1304,0.20217896,-0.00352202,0.22544861,0.32653809
405,0.33302307,0.99403733,3492,0.14009476,0.99733531,1469,0.19292831,-0.00329798,0.23655891,0.33302307
406,0.32672882,0.99370014,3426,0.11739731,0.99732595,1231,0.20933151,-0.00362581,0.22206306,0.32672882
407,0.32644272,0.99376022,3423,0.11787415,0.99731962,1236,0.20856857,-0.00355940,0.22215843,0.32644272
408,0.35705566,0.99382364,3744,0.14934540,0.99724229,1566,0.20771027,-0.00341865,0.25320053,0.35705566
409,0.34008026,0.99397798,3566,0.12798309,0.99738501,1342,0.21209717,-0.00340703,0.23403168,0.34008026
410,0.25310516,0.99549384,2654,0.08420944,0.99892741,883,0.16889572,-0.00343357,0.16865730,0.25310516
411,0.26569366,0.99520047,2786,0.08735657,0.99878655,916,0.17833710,-0.00358608,0.17652512,0.26569366
412,0.28867722,0.99473542,3027,0.10986328,0.99841975,1152,0.17881393,-0.00368433,0.19927025,0.28867722
413,0.27561188,0.99531228,2890,0.10547638,0.99863379,1106,0.17013550,-0.00332151,0.19054413,0.27561188
414,0.27055740,0.99475372,2837,0.09317398,0.99849558,977,0.17738342,-0.00374186,0.18186569,0.27055740
415,0.26483536,0.99515110,2777,0.08687973,0.99884875,911,0.17795563,-0.00369764,0.17585754,0.26483536
416,0.30593872,0.99513548,3208,0.12197495,0.99867882,1279,0.18396378,-0.00354334,0.21395683,0.30593872
417,0.28820038,0.99496612,3022,0.09822845,0.99820926,1030,0.18997192,-0.00324314,0.19321442,0.28820038
418,0.28791428,0.99470451,3019,0.09613037,0.99884790,1008,0.19178391,-0.00414339,0.19202232,0.28791428
419,0.29525757,0.99426938,3096,0.10051727,0.99842112,1054,0.19474030,-0.00415174,0.19788742,0.29525757
420,0.29735565,0.99445760,3118,0.10185242,0.99859779,1068,0.19550323,-0.00414019,0.19960403,0.29735565
421,0.31023026,0.99450326,3253,0.12149811,0.99835051,1274,0.18873215,-0.00384725,0.21586418,0.31023026
422,0.29058456,0.99468043,3047,0.09183884,0.99871794,963,0.19874573,-0.00403751,0.19121170,0.29058456
423,0.29163361,0.99481715,3058,0.09117126,0.99879945,956,0.20046234,-0.00398230,0.19140244,0.29163361
424,0.32920837,0.99446472,3452,0.12893677,0.99830071,1352,0.20027161,-0.00383600,0.22907257,0.32920837
425,0.29916763,0.99493148,3137,0.09365082,0.99869948,982,0.20551682,-0.00376800,0.19640923,0.29916763
426,0.29172897,0.99328946,3059,0.09555817,0.99858132,1002,0.19617081,-0.00529186,0.19364357,0.29172897
427,0.29144287,0.99334894,3056,0.09298325,0.99868756,975,0.19845963,-0.00533862,0.19221306,0.29144287
428,0.29382706,0.99322333,3081,0.09536743,0.99851540,1000,0.19845963,-0.00529207,0.19459724,0.29382706
429,0.31862259,0.99319599,3341,0.12207031,0.99841861,1280,0.19655228,-0.00522262,0.22034645,0.31862259
430,0.29582977,0.99347702,3102,0.09555817,0.99851924,1002,0.20027161,-0.00504222,0.19569397,0.29582977
431,0.29287338,0.99366214,3071,0.09450912,0.99850899,991,0.19836426,-0.00484685,0.19369125,0.29287338
432,0.33197403,0.99378856,3481,0.12960434,0.99842260,1359,0.20236969,-0.00463405,0.23078918,0.33197403
433,0.30298233,0.99388814,3177,0.10232925,0.99843474,1073,0.20065308,-0.00454660,0.20265579,0.30298233
434,0.45576096,0.99251768,4779,0.09794235,0.99922094,1027,0.35781860,-0.00670326,0.27685165,0.45576096
435,0.45852661,0.99230529,4808,0.09860992,0.99912880,1034,0.35991669,-0.00682352,0.27856827,0.45852661
436,0.46968460,0.99212545,4925,0.10986328,0.99912562,1152,0.35982132,-0.00700017,0.28977394,0.46968460
