frame,fvdb_per_percent,fvdb_ssim,fvdb_error_pixels,spconv_per_percent,spconv_ssim,spconv_error_pixels,per_delta_fvdb_minus_spconv,ssim_delta_fvdb_minus_spconv,combined_per_percent,max_per_percent
239,0.77838898,0.99665578,8162,0.93097687,0.99696003,9762,-0.15258789,-0.00030425,0.85468292,0.93097687
240,0.78001022,0.99672569,8179,0.91886520,0.99698503,9635,-0.13885498,-0.00025935,0.84943771,0.91886520
241,0.78201294,0.99683806,8200,0.90904236,0.99697826,9532,-0.12702942,-0.00014020,0.84552765,0.90904236
242,1.03292465,0.99523757,10831,0.85020065,0.99704098,8915,0.18272400,-0.00180341,0.94156265,1.03292465
243,1.00374222,0.99488657,10525,0.83608627,0.99690861,8767,0.16765594,-0.00202204,0.91991425,1.00374222
244,0.99811554,0.99508236,10466,0.86917877,0.99666994,9114,0.12893677,-0.00158758,0.93364716,0.99811554
245,0.98304749,0.99536174,10308,0.88672638,0.99649928,9298,0.09632111,-0.00113753,0.93488693,0.98304749
246,1.00364685,0.99545034,10524,0.91209412,0.99623104,9564,0.09155273,-0.00078070,0.95787048,1.00364685
247,1.02014542,0.99558019,10697,0.96502304,0.99572441,10119,0.05512238,-0.00014422,0.99258423,1.02014542
248,1.29537582,0.99340931,13583,1.37577057,0.99280721,14426,-0.08039474,0.00060210,1.33557320,1.37577057
249,1.50060654,0.99294429,15735,1.60074234,0.99224193,16785,-0.10013580,0.00070236,1.55067444,1.60074234
250,1.97019577,0.99211015,20659,2.10838318,0.99125099,22108,-0.13818741,0.00085916,2.03928947,2.10838318
251,2.75001526,0.99064110,28836,2.89678574,0.98964341,30375,-0.14677048,0.00099769,2.82340050,2.89678574
252,5.81312180,0.98727327,60955,5.99536896,0.98627341,62866,-0.18224716,0.00099987,5.90424538,5.99536896
253,10.05582809,0.97879331,105443,10.15510559,0.97753008,106484,-0.09927750,0.00126323,10.10546684,10.15510559
254,13.97657394,0.95543190,146555,14.29309845,0.95427765,149874,-0.31652451,0.00115425,14.13483620,14.29309845
255,17.62628555,0.89959110,184825,17.86231995,0.89873050,187300,-0.23603439,0.00086060,17.74430275,17.86231995
256,19.42033768,0.84341540,203637,19.70577240,0.84276276,206630,-0.28543472,0.00065264,19.56305504,19.70577240
257,17.78926849,0.88711208,186534,18.11351776,0.88565170,189934,-0.32424927,0.00146038,17.95139313,18.11351776
258,12.51010895,0.96350887,131178,13.21392059,0.95901499,138558,-0.70381165,0.00449389,12.86201477,13.21392059
259,5.46188354,0.99031395,57272,7.31372833,0.98450479,76690,-1.85184479,0.00580916,6.38780594,7.31372833
260,1.06506348,0.99479680,11168,2.74372101,0.99057184,28770,-1.67865753,0.00422497,1.90439224,2.74372101
261,1.42202377,0.99370654,14911,2.26459503,0.99134161,23746,-0.84257126,0.00236493,1.84330940,2.26459503
262,2.48651505,0.99208622,26073,3.14912796,0.99033701,33021,-0.66261292,0.00174921,2.81782150,3.14912796
263,4.75463867,0.98968976,49856,5.16958237,0.98807745,54207,-0.41494370,0.00161232,4.96211052,5.16958237
264,8.98942947,0.98425069,94261,9.33208466,0.98262753,97854,-0.34265518,0.00162317,9.16075706,9.33208466
265,13.05313110,0.96922192,136872,13.36069107,0.96755388,140097,-0.30755997,0.00166804,13.20691109,13.36069107
266,15.46716690,0.94730718,162185,16.87641144,0.92514761,176962,-1.40924454,0.02215957,16.17178917,16.87641144
267,18.93548965,0.87368718,198553,20.16592026,0.83926361,211455,-1.23043060,0.03442358,19.55070496,20.16592026
268,22.15194702,0.75767870,232280,22.78623581,0.73636029,238931,-0.63428879,0.02131841,22.46909142,22.78623581
269,23.36263657,0.69926401,244975,23.84090424,0.68415455,249990,-0.47826767,0.01510946,23.60177040,23.84090424
270,21.62904739,0.76334153,226797,22.66416550,0.72442990,237651,-1.03511810,0.03891163,22.14660645,22.66416550
271,17.17281342,0.90492255,180070,18.07689667,0.88104779,189550,-0.90408325,0.02387475,17.62485504,18.07689667
272,0.56610107,0.99865630,5936,10.12182236,0.98036673,106135,-9.55572128,0.01828957,5.34396172,10.12182236
273,0.56209564,0.99866876,5894,4.88262177,0.99158617,51198,-4.32052612,0.00708259,2.72235870,4.88262177
274,0.56953430,0.99858740,5972,1.84869766,0.99466315,19385,-1.27916336,0.00392425,1.20911598,1.84869766
275,0.55704117,0.99868256,5841,1.22795105,0.99580404,12876,-0.67090988,0.00287852,0.89249611,1.22795105
276,0.55856705,0.99862117,5857,1.08633041,0.99627846,11391,-0.52776337,0.00234272,0.82244873,1.08633041
277,0.54903030,0.99868126,5757,1.03502274,0.99651994,10853,-0.48599243,0.00216132,0.79202652,1.03502274
278,0.62417984,0.99880744,6545,0.98772049,0.99714899,10357,-0.36354065,0.00165846,0.80595016,0.98772049
279,0.60729980,0.99874321,6368,0.96998215,0.99715727,10171,-0.36268234,0.00158595,0.78864098,0.96998215
280,0.57926178,0.99888577,6074,0.95109940,0.99728464,9973,-0.37183762,0.00160113,0.76518059,0.95109940
281,0.57811737,0.99900655,6062,0.95281601,0.99734542,9991,-0.37469864,0.00166113,0.76546669,0.95281601
282,0.56228638,0.99907125,5896,0.93336105,0.99742667,9787,-0.37107468,0.00164459,0.74782372,0.93336105
283,0.54483414,0.99918772,5713,0.94280243,0.99734767,9886,-0.39796829,0.00184005,0.74381828,0.94280243
284,0.49343109,0.99944052,5174,0.66881180,0.99883575,7013,-0.17538071,0.00060477,0.58112144,0.66881180
285,0.48742294,0.99944411,5111,0.66032410,0.99883456,6924,-0.17290115,0.00060954,0.57387352,0.66032410
286,0.48294067,0.99947571,5064,0.67434311,0.99882227,7071,-0.19140244,0.00065344,0.57864189,0.67434311
287,0.49314499,0.99945656,5171,0.68969727,0.99878162,7232,-0.19655228,0.00067494,0.59142113,0.68969727
288,0.48255920,0.99947472,5060,0.66928864,0.99879195,7018,-0.18672943,0.00068277,0.57592392,0.66928864
289,0.48608780,0.99949238,5097,0.70066452,0.99876610,7347,-0.21457672,0.00072628,0.59337616,0.70066452
290,0.49800873,0.99928967,5222,1.23090744,0.99638761,12907,-0.73289871,0.00290206,0.86445808,1.23090744
291,0.47779083,0.99937730,5010,1.31664276,0.99619377,13806,-0.83885193,0.00318353,0.89721680,1.31664276
292,0.46472549,0.99938610,4873,1.33981705,0.99605521,14049,-0.87509155,0.00333089,0.90227127,1.33981705
293,0.47130585,0.99940298,4942,1.37624741,0.99594491,14431,-0.90494156,0.00345807,0.92377663,1.37624741
294,0.45375824,0.99943884,4758,1.38568878,0.99591632,14530,-0.93193054,0.00352251,0.91972351,1.38568878
295,0.44813156,0.99945471,4699,1.33218765,0.99606711,13969,-0.88405609,0.00338760,0.89015961,1.33218765
296,0.47683716,0.99925005,5000,1.35335922,0.99539462,14191,-0.87652206,0.00385543,0.91509819,1.35335922
297,0.46005249,0.99932478,4824,1.37653351,0.99534999,14434,-0.91648102,0.00397479,0.91829300,1.37653351
298,0.47483444,0.99923015,4979,1.41201019,0.99511830,14806,-0.93717575,0.00411184,0.94342232,1.41201019
299,0.44946671,0.99930189,4713,1.43642426,0.99505077,15062,-0.98695755,0.00425111,0.94294548,1.43642426
300,0.47302246,0.99921982,4960,1.45883560,0.99497253,15297,-0.98581314,0.00424729,0.96592903,1.45883560
301,0.44069290,0.99928296,4621,1.43318176,0.99504789,15028,-0.99248886,0.00423507,0.93693733,1.43318176
302,0.30002594,0.99886204,3146,1.68132782,0.99403369,17630,-1.38130188,0.00482835,0.99067688,1.68132782
303,0.28915405,0.99893268,3032,1.65405273,0.99414544,17344,-1.36489868,0.00478725,0.97160339,1.65405273
304,0.30927658,0.99880520,3243,1.76753998,0.99362714,18534,-1.45826340,0.00517806,1.03840828,1.76753998
305,0.30555725,0.99882646,3204,1.73902512,0.99373982,18235,-1.43346786,0.00508664,1.02229118,1.73902512
306,0.32196045,0.99875651,3376,1.82399750,0.99337884,19126,-1.50203705,0.00537768,1.07297897,1.82399750
307,0.31633377,0.99875616,3317,1.72929764,0.99370627,18133,-1.41296387,0.00504989,1.02281570,1.72929764
308,0.81119537,0.99535928,8506,1.02596283,0.99615853,10758,-0.21476746,-0.00079925,0.91857910,1.02596283
309,0.83160400,0.99523762,8720,1.01776123,0.99625646,10672,-0.18615723,-0.00101884,0.92468262,1.01776123
310,0.85687637,0.99510371,8985,1.03225708,0.99611806,10824,-0.17538071,-0.00101435,0.94456673,1.03225708
311,0.86030960,0.99512868,9021,1.00259781,0.99624506,10513,-0.14228821,-0.00111638,0.93145370,1.00259781
312,0.88367462,0.99506960,9266,1.01661682,0.99616888,10660,-0.13294220,-0.00109928,0.95014572,1.01661682
313,0.37469864,0.99868183,3929,1.17654800,0.99603448,12337,-0.80184937,0.00264735,0.77562332,1.17654800
314,0.34723282,0.99883915,3641,1.18598938,0.99598150,12436,-0.83875656,0.00285764,0.76661110,1.18598938
315,0.36487579,0.99873004,3826,1.19819641,0.99589603,12564,-0.83332062,0.00283401,0.78153610,1.19819641
316,0.35743713,0.99881053,3748,1.23224258,0.99579631,12921,-0.87480545,0.00301422,0.79483986,1.23224258
317,0.37002563,0.99875435,3880,1.20544434,0.99578030,12640,-0.83541870,0.00297406,0.78773499,1.20544434
318,0.50058365,0.99822886,5249,0.91266632,0.99696786,9570,-0.41208267,0.00126100,0.70662498,0.91266632
319,0.50125122,0.99824166,5256,0.92945099,0.99689067,9746,-0.42819977,0.00135099,0.71535110,0.92945099
320,0.50525665,0.99820506,5298,0.91323853,0.99685167,9576,-0.40798187,0.00135339,0.70924759,0.91323853
321,0.50334930,0.99817423,5278,0.86174011,0.99700574,9036,-0.35839081,0.00116849,0.68254471,0.86174011
322,0.52127838,0.99809543,5466,0.89626312,0.99679694,9398,-0.37498474,0.00129849,0.70877075,0.89626312
323,0.37345886,0.99874231,3916,0.82483292,0.99670251,8649,-0.45137405,0.00203980,0.59914589,0.82483292
324,0.37698746,0.99878729,3953,0.83103180,0.99662683,8714,-0.45404434,0.00216046,0.60400963,0.83103180
325,0.36869049,0.99876160,3866,0.79927444,0.99665607,8381,-0.43058395,0.00210553,0.58398247,0.79927444
326,0.37946701,0.99867835,3979,0.79717636,0.99667900,8359,-0.41770935,0.00199935,0.58832169,0.79717636
327,0.38452148,0.99868359,4032,0.78363419,0.99664801,8217,-0.39911270,0.00203558,0.58407784,0.78363419
328,0.36869049,0.99869734,3866,0.56896210,0.99798866,5966,-0.20027161,0.00070869,0.46882629,0.56896210
329,0.37899017,0.99869019,3974,0.58231354,0.99797265,6106,-0.20332336,0.00071754,0.48065186,0.58231354
330,0.36191940,0.99869000,3795,0.57554245,0.99805428,6035,-0.21362305,0.00063572,0.46873093,0.57554245
331,0.37498474,0.99866343,3932,0.57687759,0.99802581,6049,-0.20189285,0.00063762,0.47593117,0.57687759
332,0.37088394,0.99865987,3889,0.58736801,0.99795170,6159,-0.21648407,0.00070816,0.47912598,0.58736801
333,0.60682297,0.99745225,6363,0.93803406,0.99672992,9836,-0.33121109,0.00072233,0.77242851,0.93803406
334,0.58517456,0.99754013,6136,0.90990067,0.99682560,9541,-0.32472610,0.00071453,0.74753761,0.90990067
335,0.60958862,0.99742896,6392,0.85678101,0.99703992,8984,-0.24719238,0.00038904,0.73318481,0.85678101
336,0.60205460,0.99745359,6313,0.86212158,0.99697049,9040,-0.26006699,0.00048310,0.73208809,0.86212158
337,0.63819885,0.99733402,6692,0.86736679,0.99692778,9095,-0.22916794,0.00040623,0.75278282,0.86736679
338,0.61254501,0.99851321,6423,0.77962875,0.99799556,8175,-0.16708374,0.00051765,0.69608688,0.77962875
339,0.60596466,0.99844835,6354,0.77848434,0.99793655,8163,-0.17251968,0.00051180,0.69222450,0.77848434
340,0.57926178,0.99860871,6074,0.76913834,0.99799402,8065,-0.18987656,0.00061469,0.67420006,0.76913834
341,0.58355331,0.99857736,6119,0.73118210,0.99811824,7667,-0.14762878,0.00045912,0.65736771,0.73118210
342,0.58355331,0.99854991,6119,0.73299408,0.99810623,7686,-0.14944077,0.00044368,0.65827370,0.73299408
343,1.34201050,0.99464365,14072,1.14603043,0.99609573,12017,0.19598007,-0.00145208,1.24402046,1.34201050
344,1.34038925,0.99461867,14055,1.09348297,0.99619983,11466,0.24690628,-0.00158116,1.21693611,1.34038925
345,1.36346817,0.99458372,14297,1.04160309,0.99642847,10922,0.32186508,-0.00184475,1.20253563,1.36346817
346,1.32207870,0.99467821,13863,0.97656250,0.99663500,10240,0.34551620,-0.00195679,1.14932060,1.32207870
347,1.29909515,0.99480443,13622,0.94146729,0.99679908,9872,0.35762787,-0.00199465,1.12028122,1.29909515
348,1.12705231,0.99510098,11818,1.17044449,0.99498570,12273,-0.04339218,0.00011528,1.14874840,1.17044449
349,1.13582611,0.99508891,11910,1.13573074,0.99504237,11909,0.00009537,0.00004654,1.13577843,1.13582611
350,1.13525391,0.99507813,11904,1.16453171,0.99502206,12211,-0.02927780,0.00005607,1.14989281,1.16453171
351,1.12838745,0.99516499,11832,1.13115311,0.99513245,11861,-0.00276566,0.00003254,1.12977028,1.13115311
352,1.10721588,0.99519635,11610,1.06544495,0.99533216,11172,0.04177094,-0.00013581,1.08633041,1.10721588
353,1.73215866,0.99180750,18163,0.88052750,0.99525370,9233,0.85163116,-0.00344620,1.30634308,1.73215866
354,1.74407959,0.99172052,18288,0.90732574,0.99518897,9514,0.83675385,-0.00346845,1.32570267,1.74407959
355,1.72996521,0.99179645,18140,0.93984604,0.99510009,9855,0.79011917,-0.00330364,1.33490562,1.72996521
356,1.72405243,0.99181469,18078,1.00946426,0.99494088,10585,0.71458817,-0.00312619,1.36675835,1.72405243
357,1.68418884,0.99189398,17660,1.00831985,0.99485988,10573,0.67586899,-0.00296590,1.34625435,1.68418884
358,1.00927353,0.99581751,10583,0.42333603,0.99851294,4439,0.58593750,-0.00269542,0.71630478,1.00927353
359,1.01623535,0.99578959,10656,0.41370392,0.99854578,4338,0.60253143,-0.00275619,0.71496964,1.01623535
360,1.00564957,0.99575619,10545,0.42543411,0.99847633,4461,0.58021545,-0.00272014,0.71554184,1.00564957
361,0.96483231,0.99599038,10117,0.44412613,0.99841748,4657,0.52070618,-0.00242710,0.70447922,0.96483231
362,0.97494125,0.99595595,10223,0.46300888,0.99836459,4855,0.51193237,-0.00240864,0.71897507,0.97494125
363,0.86011887,0.99779758,9019,0.43849945,0.99933355,4598,0.42161942,-0.00153597,0.64930916,0.86011887
364,0.87680817,0.99777974,9194,0.43296814,0.99938158,4540,0.44384003,-0.00160184,0.65488815,0.87680817
365,0.88500977,0.99770295,9280,0.43811798,0.99936276,4594,0.44689178,-0.00165981,0.66156387,0.88500977
366,0.83618164,0.99791547,8768,0.40740967,0.99948609,4272,0.42877197,-0.00157062,0.62179565,0.83618164
367,0.86717606,0.99782766,9093,0.41761398,0.99944870,4379,0.44956207,-0.00162105,0.64239502,0.86717606
368,1.05028152,0.99673149,11013,1.03797913,0.99500760,10884,0.01230240,0.00172388,1.04413033,1.05028152
369,1.05466843,0.99673055,11059,1.02796555,0.99501123,10779,0.02670288,0.00171931,1.04131699,1.05466843
370,1.04675293,0.99673144,10976,1.02453232,0.99501643,10743,0.02222061,0.00171501,1.03564262,1.04675293
371,1.01938248,0.99683075,10689,1.00908279,0.99510021,10581,0.01029968,0.00173055,1.01423264,1.01938248
372,1.01461411,0.99685072,10639,1.00421906,0.99509446,10530,0.01039505,0.00175626,1.00941658,1.01461411
373,0.55704117,0.99900010,5841,0.52251816,0.99903575,5479,0.03452301,-0.00003566,0.53977966,0.55704117
374,0.54025650,0.99902624,5665,0.51517487,0.99904946,5402,0.02508163,-0.00002322,0.52771568,0.54025650
375,0.55017471,0.99901975,5769,0.52137375,0.99903338,5467,0.02880096,-0.00001363,0.53577423,0.55017471
376,0.54512024,0.99901682,5716,0.51097870,0.99910228,5358,0.03414154,-0.00008546,0.52804947,0.54512024
377,0.55084229,0.99903178,5776,0.51002502,0.99905924,5348,0.04081726,-0.00002746,0.53043365,0.55084229
378,0.43973923,0.99899003,4611,0.50020218,0.99945015,5245,-0.06046295,-0.00046012,0.46997070,0.50020218
379,0.43487549,0.99899971,4560,0.49247742,0.99945455,5164,-0.05760193,-0.00045484,0.46367645,0.49247742
380,0.44479370,0.99901271,4664,0.48398972,0.99945612,5075,-0.03919601,-0.00044341,0.46439171,0.48398972
381,0.44727325,0.99900858,4690,0.48370361,0.99949931,5072,-0.03643036,-0.00049073,0.46548843,0.48370361
382,0.44412613,0.99902665,4657,0.46892166,0.99952689,4917,-0.02479553,-0.00050023,0.45652390,0.46892166
383,0.49695969,0.99920707,5211,0.36430359,0.99977645,3820,0.13265610,-0.00056938,0.43063164,0.49695969
384,0.49934387,0.99919976,5236,0.35123825,0.99978558,3683,0.14810562,-0.00058582,0.42529106,0.49934387
385,0.50392151,0.99918621,5284,0.33845901,0.99978894,3549,0.16546249,-0.00060273,0.42119026,0.50392151
386,0.52509308,0.99913931,5506,0.35352707,0.99973637,3707,0.17156601,-0.00059706,0.43931007,0.52509308
387,0.50592422,0.99916642,5305,0.33454895,0.99978512,3508,0.17137527,-0.00061870,0.42023659,0.50592422
388,0.36535263,0.99922537,3831,0.38480759,0.99977663,4035,-0.01945496,-0.00055127,0.37508011,0.38480759
389,0.35028458,0.99923995,3673,0.37527084,0.99979150,3935,-0.02498627,-0.00055154,0.36277771,0.37527084
390,0.34742355,0.99923262,3643,0.37498474,0.99979041,3932,-0.02756119,-0.00055779,0.36120415,0.37498474
391,0.34103394,0.99921325,3576,0.36144257,0.99979106,3790,-0.02040863,-0.00057781,0.35123825,0.36144257
392,0.34723282,0.99920475,3641,0.35343170,0.99979848,3706,-0.00619888,-0.00059373,0.35033226,0.35343170
393,0.33502579,0.99955427,3513,0.32339096,0.99981641,3391,0.01163483,-0.00026214,0.32920837,0.33502579
394,0.33216476,0.99955363,3483,0.32510757,0.99981894,3409,0.00705719,-0.00026531,0.32863617,0.33216476
395,0.33807755,0.99952787,3545,0.32072067,0.99982142,3363,0.01735687,-0.00029355,0.32939911,0.33807755
396,0.34599304,0.99952005,3628,0.32844543,0.99981818,3444,0.01754761,-0.00029813,0.33721924,0.34599304
397,0.34790039,0.99950838,3648,0.32997131,0.99982084,3460,0.01792908,-0.00031247,0.33893585,0.34790039
398,0.35362244,0.99950496,3708,0.33426285,0.99981101,3505,0.01935959,-0.00030604,0.34394264,0.35362244
399,0.44660568,0.99966340,4683,0.41809082,0.99972411,4384,0.02851486,-0.00006071,0.43234825,0.44660568
400,0.44975281,0.99966903,4716,0.42495728,0.99973045,4456,0.02479553,-0.00006142,0.43735504,0.44975281
401,0.45757294,0.99965958,4798,0.42791367,0.99973195,4487,0.02965927,-0.00007237,0.44274330,0.45757294
402,0.46281815,0.99965131,4853,0.42943954,0.99972156,4503,0.03337860,-0.00007025,0.44612885,0.46281815
403,0.45318604,0.99965709,4752,0.43048859,0.99972332,4514,0.02269745,-0.00006623,0.44183731,0.45318604
404,0.46262741,0.99965458,4851,0.43230057,0.99972499,4533,0.03032684,-0.00007041,0.44746399,0.46262741
405,0.38986206,0.99960835,4088,0.23603439,0.99991378,2475,0.15382767,-0.00030543,0.31294823,0.38986206
406,0.39367676,0.99959767,4128,0.24070740,0.99991260,2524,0.15296936,-0.00031493,0.31719208,0.39367676
407,0.38547516,0.99959541,4042,0.23069382,0.99990983,2419,0.15478134,-0.00031443,0.30808449,0.38547516
408,0.38890839,0.99959706,4078,0.24404526,0.99991000,2559,0.14486313,-0.00031294,0.31647682,0.38890839
409,0.39720535,0.99959455,4165,0.24108887,0.99991275,2528,0.15611649,-0.00031820,0.31914711,0.39720535
410,0.40006638,0.99958748,4195,0.24099350,0.99990805,2527,0.15907288,-0.00032058,0.32052994,0.40006638
411,0.60520172,0.99933317,6346,0.21438599,0.99985335,2248,0.39081573,-0.00052018,0.40979385,0.60520172
412,0.60949326,0.99932428,6391,0.21934509,0.99985105,2300,0.39014816,-0.00052677,0.41441917,0.60949326
413,0.59623718,0.99934242,6252,0.21638870,0.99984645,2269,0.37984848,-0.00050404,0.40631294,0.59623718
414,0.60272217,0.99935124,6320,0.21467209,0.99985552,2251,0.38805008,-0.00050428,0.40869713,0.60272217
415,0.61435699,0.99934541,6442,0.22134781,0.99984926,2321,0.39300919,-0.00050385,0.41785240,0.61435699
416,0.61912537,0.99930732,6492,0.22344589,0.99983795,2343,0.39567947,-0.00053064,0.42128563,0.61912537
417,0.63600540,0.99934740,6669,0.40550232,0.99911558,4252,0.23050308,0.00023183,0.52075386,0.63600540
418,0.63133240,0.99935706,6620,0.40311813,0.99913408,4227,0.22821426,0.00022298,0.51722527,0.63133240
419,0.62856674,0.99937467,6591,0.40712357,0.99916537,4269,0.22144318,0.00020930,0.51784515,0.62856674
420,0.62122345,0.99934927,6514,0.39205551,0.99920174,4111,0.22916794,0.00014754,0.50663948,0.62122345
421,0.60558319,0.99936297,6350,0.37317276,0.99925112,3913,0.23241043,0.00011185,0.48937798,0.60558319
422,0.59871674,0.99937472,6278,0.37260056,0.99931603,3907,0.22611618,0.00005869,0.48565865,0.59871674
423,0.61330795,0.99920350,6431,0.23946762,0.99955855,2511,0.37384033,-0.00035504,0.42638779,0.61330795
424,0.61645508,0.99918315,6464,0.23412704,0.99960248,2455,0.38232803,-0.00041933,0.42529106,0.61645508
425,0.61969757,0.99917334,6498,0.22573471,0.99962936,2367,0.39396286,-0.00045602,0.42271614,0.61969757
426,0.63629150,0.99916596,6672,0.22792816,0.99961879,2390,0.40836334,-0.00045283,0.43210983,0.63629150
427,0.64344406,0.99917275,6747,0.22907257,0.99965188,2402,0.41437149,-0.00047912,0.43625832,0.64344406
428,0.64535141,0.99914729,6767,0.22382736,0.99968378,2347,0.42152405,-0.00053649,0.43458939,0.64535141
429,0.60520172,0.99921213,6346,0.22563934,0.99984358,2366,0.37956238,-0.00063145,0.41542053,0.60520172
430,0.60625076,0.99918414,6357,0.23584366,0.99981042,2473,0.37040710,-0.00062628,0.42104721,0.60625076
431,0.60834885,0.99915866,6379,0.25196075,0.99976604,2642,0.35638809,-0.00060738,0.43015480,0.60834885
432,0.61311722,0.99916699,6429,0.25463104,0.99974296,2670,0.35848618,-0.00057596,0.43387413,0.61311722
