frame,per_percent,ssim,error_pixels,total_pixels
2581,0.20761490,0.99637035,2177,1048576
2582,0.21152496,0.99612413,2218,1048576
2583,0.19760132,0.99642305,2072,1048576
2584,0.20713806,0.99623497,2172,1048576
2585,0.20418167,0.99605173,2141,1048576
2586,0.20227432,0.99623871,2121,1048576
2587,0.20980835,0.99605118,2200,1048576
2588,0.17261505,0.99730685,1810,1048576
2589,0.17461777,0.99726155,1831,1048576
2590,0.17900467,0.99727607,1877,1048576
2591,0.18262863,0.99715950,1915,1048576
2592,0.18653870,0.99710234,1956,1048576
2593,0.18854141,0.99717270,1977,1048576
2594,0.18701553,0.99697817,1961,1048576
2595,0.19140244,0.99700927,2007,1048576
2596,0.11148453,0.99773422,1169,1048576
2597,0.12006760,0.99734405,1259,1048576
2598,0.11472702,0.99763916,1203,1048576
2599,0.11777878,0.99763477,1235,1048576
2600,0.11930466,0.99749984,1251,1048576
2601,0.12111664,0.99748104,1270,1048576
2602,0.12054443,0.99734804,1264,1048576
2603,0.12598038,0.99730132,1321,1048576
2604,0.16736984,0.99702900,1755,1048576
2605,0.17061234,0.99676685,1789,1048576
2606,0.18014908,0.99644720,1889,1048576
2607,0.17251968,0.99655336,1809,1048576
2608,0.18377304,0.99621907,1927,1048576
2609,0.19207001,0.99606411,2014,1048576
2610,0.19950867,0.99564915,2092,1048576
2611,0.32615662,0.99420558,3420,1048576
2612,0.33254623,0.99410081,3487,1048576
2613,0.33788681,0.99376383,3543,1048576
2614,0.33998489,0.99373579,3565,1048576
2615,0.35600662,0.99343904,3733,1048576
2616,0.35037994,0.99338384,3674,1048576
2617,0.34627914,0.99311474,3631,1048576
2618,0.35247803,0.99309630,3696,1048576
2619,0.17881393,0.99711442,1875,1048576
2620,0.18205643,0.99702345,1909,1048576
2621,0.17786026,0.99706729,1865,1048576
2622,0.17881393,0.99700932,1875,1048576
2623,0.19912720,0.99694629,2088,1048576
2624,0.17299652,0.99712380,1814,1048576
2625,0.16889572,0.99714436,1771,1048576
2626,0.17156601,0.99715411,1799,1048576
2627,0.08611679,0.99767889,903,1048576
2628,0.08430481,0.99767596,884,1048576
2629,0.08516312,0.99758732,893,1048576
2630,0.08602142,0.99753768,902,1048576
2631,0.08764267,0.99752827,919,1048576
2632,0.08478165,0.99754027,889,1048576
2633,0.08420944,0.99762484,883,1048576
2634,0.07743835,0.99777986,812,1048576
2635,0.20236969,0.99512307,2122,1048576
2636,0.20666122,0.99505391,2167,1048576
2637,0.21057129,0.99502168,2208,1048576
2638,0.21181107,0.99484814,2221,1048576
2639,0.21677017,0.99490350,2273,1048576
2640,0.21333694,0.99490000,2237,1048576
2641,0.22029877,0.99477350,2310,1048576
2642,0.21705627,0.99486426,2276,1048576
2643,0.09326935,0.99775860,978,1048576
2644,0.08068085,0.99788486,846,1048576
2645,0.07829666,0.99789805,821,1048576
2646,0.08277893,0.99772821,868,1048576
2647,0.08134842,0.99773517,853,1048576
2648,0.07982254,0.99783140,837,1048576
2649,0.08411407,0.99772680,882,1048576
2650,0.07991791,0.99775102,838,1048576
2651,0.12054443,0.99776444,1264,1048576
2652,0.12140274,0.99771353,1273,1048576
2653,0.12092590,0.99772545,1268,1048576
2654,0.11644363,0.99778887,1221,1048576
2655,0.11339188,0.99783808,1189,1048576
2656,0.10614395,0.99802266,1113,1048576
2657,0.11291504,0.99789975,1184,1048576
2658,0.10700226,0.99800215,1122,1048576
2659,0.07896423,0.99798749,828,1048576
2660,0.07238388,0.99810153,759,1048576
2661,0.07486343,0.99799832,785,1048576
2662,0.07047653,0.99806118,739,1048576
2663,0.06351471,0.99816578,666,1048576
2664,0.06551743,0.99815855,687,1048576
2665,0.06551743,0.99814539,687,1048576
2666,0.08115768,0.99827037,851,1048576
2667,0.40645599,0.98977155,4262,1048576
2668,0.42533875,0.98972636,4460,1048576
2669,0.41732788,0.98915709,4376,1048576
2670,0.41265488,0.98947668,4327,1048576
2671,0.42018890,0.98909997,4406,1048576
2672,0.42114258,0.98901153,4416,1048576
2673,0.41513443,0.98917713,4353,1048576
2674,0.31461716,0.99312784,3299,1048576
2675,0.33426285,0.99326402,3505,1048576
2676,0.33750534,0.99292006,3539,1048576
2677,0.32157898,0.99306684,3372,1048576
2678,0.35676956,0.99268335,3741,1048576
2679,0.35495758,0.99254886,3722,1048576
2680,0.33540726,0.99276944,3517,1048576
2681,0.35943985,0.99246649,3769,1048576
2682,1.96657181,0.95848642,20621,1048576
2683,1.99060440,0.95869823,20873,1048576
2684,2.00595856,0.95811369,21034,1048576
2685,2.01559067,0.95799882,21135,1048576
2686,2.03266144,0.95812868,21314,1048576
2687,2.06260681,0.95728138,21628,1048576
2688,2.06508636,0.95723842,21654,1048576
2689,2.12936401,0.95683901,22328,1048576
2690,2.47516632,0.95650479,25954,1048576
2691,2.48365402,0.95651897,26043,1048576
2692,2.52037048,0.95588566,26428,1048576
2693,2.54182816,0.95548840,26653,1048576
2694,2.56423950,0.95474056,26888,1048576
2695,2.58922577,0.95491034,27150,1048576
2696,2.60744095,0.95452507,27341,1048576
2697,2.61020660,0.95410549,27370,1048576
2698,1.86595917,0.97747783,19566,1048576
2699,1.88722610,0.97732506,19789,1048576
2700,1.88751221,0.97710203,19792,1048576
2701,1.92937851,0.97658747,20231,1048576
2702,2.00529099,0.97637730,21027,1048576
2703,1.96876526,0.97690391,20644,1048576
2704,1.99613571,0.97665538,20931,1048576
2705,2.02684402,0.97647111,21253,1048576
2706,0.05435944,0.99879442,570,1048576
2707,0.05807877,0.99873661,609,1048576
2708,0.05464554,0.99877203,573,1048576
2709,0.05874634,0.99872175,616,1048576
2710,0.05998611,0.99875416,629,1048576
2711,0.05836487,0.99878510,612,1048576
2712,0.05750656,0.99877548,603,1048576
2713,0.05979538,0.99879212,627,1048576
2714,0.08344650,0.99772894,875,1048576
2715,0.09307861,0.99761672,976,1048576
2716,0.10309219,0.99734841,1081,1048576
2717,0.14114380,0.99689748,1480,1048576
2718,0.15382767,0.99627315,1613,1048576
2719,0.16412735,0.99611614,1721,1048576
2720,0.17795563,0.99585379,1866,1048576
2721,0.20437241,0.99532245,2143,1048576
2722,0.53663254,0.98945744,5627,1048576
2723,0.54893494,0.98926169,5756,1048576
2724,0.55770874,0.98898836,5848,1048576
2725,0.57239532,0.98873039,6002,1048576
2726,0.59375763,0.98843851,6226,1048576
2727,0.60911179,0.98808519,6387,1048576
2728,0.62398911,0.98771541,6543,1048576
2729,0.64115524,0.98728400,6723,1048576
2730,0.77943802,0.98643627,8173,1048576
2731,0.78945160,0.98634290,8278,1048576
2732,0.80366135,0.98639394,8427,1048576
2733,0.81005096,0.98600152,8494,1048576
2734,0.83436966,0.98560327,8749,1048576
2735,0.84810257,0.98491344,8893,1048576
2736,0.86297989,0.98474280,9049,1048576
2737,0.90284348,0.98414824,9467,1048576
2738,2.27909088,0.96458178,23898,1048576
2739,2.32067108,0.96349980,24334,1048576
2740,2.32276917,0.96358019,24356,1048576
2741,2.35433578,0.96303079,24687,1048576
2742,2.35490799,0.96247855,24693,1048576
2743,2.37874985,0.96166636,24943,1048576
2744,2.39048004,0.96169687,25066,1048576
2745,2.38666534,0.96144050,25026,1048576
2746,1.28688812,0.97511956,13494,1048576
2747,1.27887726,0.97534684,13410,1048576
2748,1.29661560,0.97500090,13596,1048576
2749,1.25932693,0.97586666,13205,1048576
2750,1.26132965,0.97590244,13226,1048576
2751,1.24521255,0.97635293,13057,1048576
2752,1.22699738,0.97666943,12866,1048576
2753,1.23405457,0.97624561,12940,1048576
2754,1.07069016,0.97870364,11227,1048576
2755,1.08766556,0.97891729,11405,1048576
2756,1.07517242,0.97873963,11274,1048576
2757,1.07326508,0.97960081,11254,1048576
2758,1.07336044,0.97886213,11255,1048576
2759,1.07526779,0.97963105,11275,1048576
2760,1.06534958,0.97900339,11171,1048576
2761,1.07574463,0.97916626,11280,1048576
2762,1.72405243,0.96742330,18078,1048576
2763,1.74713135,0.96666462,18320,1048576
2764,1.73454285,0.96750389,18188,1048576
2765,1.76038742,0.96632347,18459,1048576
2766,1.76620483,0.96613763,18520,1048576
2767,1.77907944,0.96604527,18655,1048576
2768,1.74617767,0.96622433,18310,1048576
2769,1.75180435,0.96593956,18369,1048576
2770,1.60722733,0.96957480,16853,1048576
2771,1.62429810,0.96905094,17032,1048576
2772,1.61218643,0.96925268,16905,1048576
2773,1.62820816,0.96873062,17073,1048576
2774,1.63259506,0.96877453,17119,1048576
2775,1.63173676,0.96877588,17110,1048576
2776,1.63011551,0.96872951,17093,1048576
2777,1.62458420,0.96865974,17035,1048576
2778,1.26276016,0.97467755,13241,1048576
2779,1.31969452,0.97455402,13838,1048576
2780,1.24826431,0.97511893,13089,1048576
2781,1.33609772,0.97437215,14010,1048576
2782,1.26914978,0.97506685,13308,1048576
2783,1.31101608,0.97542941,13747,1048576
2784,1.28822327,0.97575300,13508,1048576
2785,1.25713348,0.97628841,13182,1048576
2786,2.67696381,0.97728902,28070,1048576
2787,2.61287689,0.97751994,27398,1048576
2788,2.62956619,0.97815410,27573,1048576
2789,2.63080597,0.97790228,27586,1048576
2790,2.62250900,0.97808969,27499,1048576
2791,2.53534317,0.97894980,26585,1048576
2792,2.57387161,0.97871442,26989,1048576
2793,0.71458817,0.98370238,7493,1048576
2794,0.70619583,0.98329997,7405,1048576
2795,0.71287155,0.98401058,7475,1048576
2796,0.70867538,0.98367252,7431,1048576
2797,0.72784424,0.98276151,7632,1048576
2798,0.69208145,0.98378141,7257,1048576
2799,0.69904327,0.98343086,7330,1048576
2800,0.68778992,0.98394505,7212,1048576
2801,0.91619492,0.97685147,9607,1048576
2802,0.89921951,0.97706073,9429,1048576
2803,0.89044571,0.97732083,9337,1048576
2804,0.88567734,0.97738385,9287,1048576
2805,0.88796616,0.97753406,9311,1048576
2806,0.89654922,0.97727232,9401,1048576
2807,0.90827942,0.97694258,9524,1048576
2808,0.90293884,0.97701902,9468,1048576
2809,0.85906982,0.98360560,9008,1048576
2810,0.87280273,0.98310252,9152,1048576
2811,0.87547302,0.98275569,9180,1048576
2812,0.87518692,0.98286802,9177,1048576
2813,0.84571838,0.98350672,8868,1048576
2814,0.84209442,0.98364077,8830,1048576
2815,0.84753036,0.98329478,8887,1048576
2816,0.84114075,0.98328685,8820,1048576
2817,0.73671341,0.98587180,7725,1048576
2818,0.73528290,0.98580314,7710,1048576
2819,0.72660446,0.98583717,7619,1048576
2820,0.72927475,0.98594407,7647,1048576
2821,0.70638657,0.98606270,7407,1048576
2822,0.69856644,0.98651749,7325,1048576
2823,0.69065094,0.98641141,7242,1048576
2824,0.67539215,0.98678334,7082,1048576
2825,0.78830719,0.99082893,8266,1048576
2826,0.78239441,0.99113631,8204,1048576
2827,0.79555511,0.99061597,8342,1048576
2828,0.77095032,0.99102075,8084,1048576
2829,0.76770782,0.99102921,8050,1048576
2830,0.75492859,0.99131639,7916,1048576
2831,0.74825287,0.99142821,7846,1048576
2832,0.75893402,0.99152677,7958,1048576
2833,1.60484314,0.97879665,16828,1048576
2834,1.59425735,0.97850778,16717,1048576
2835,1.61495209,0.97834526,16934,1048576
2836,1.63393021,0.97857690,17133,1048576
2837,1.61142349,0.97851989,16897,1048576
2838,1.60217285,0.97840502,16800,1048576
2839,1.59969330,0.97874085,16774,1048576
2840,1.64041519,0.97812371,17201,1048576
2841,0.29850006,0.99240355,3130,1048576
2842,0.30412674,0.99219536,3189,1048576
2843,0.30145645,0.99233021,3161,1048576
2844,0.30527115,0.99216940,3201,1048576
2845,0.29954910,0.99249836,3141,1048576
2846,0.32062531,0.99197987,3362,1048576
2847,0.30555725,0.99230476,3204,1048576
2848,0.31833649,0.99178131,3338,1048576
2849,0.33416748,0.99066969,3504,1048576
2850,0.33950806,0.99039031,3560,1048576
2851,0.34780502,0.99032830,3647,1048576
2852,0.34666061,0.99030973,3635,1048576
2853,0.35018921,0.99022388,3672,1048576
2854,0.36334991,0.98979577,3810,1048576
2855,0.35524368,0.98996024,3725,1048576
2856,0.81262589,0.98632796,8521,1048576
2857,0.81548691,0.98626289,8551,1048576
2858,0.79669952,0.98640631,8354,1048576
2859,0.90904236,0.98535353,9532,1048576
2860,0.89540482,0.98543784,9389,1048576
2861,0.80051422,0.98609652,8394,1048576
2862,0.87404251,0.98568045,9165,1048576
2863,0.83494186,0.98614794,8755,1048576
2864,0.28390884,0.99709366,2977,1048576
2865,0.28543472,0.99705481,2993,1048576
2866,0.28476715,0.99708909,2986,1048576
2867,0.28820038,0.99710030,3022,1048576
2868,0.28724670,0.99706229,3012,1048576
2869,0.28152466,0.99700269,2952,1048576
2870,0.29392242,0.99701172,3082,1048576
2871,0.29754639,0.99683143,3120,1048576
2872,0.87518692,0.99380132,9177,1048576
2873,0.89836121,0.99367455,9420,1048576
2874,0.89807510,0.99354597,9417,1048576
2875,0.88376999,0.99361186,9267,1048576
2876,0.90446472,0.99362818,9484,1048576
2877,0.88405609,0.99363919,9270,1048576
2878,0.88844299,0.99351381,9316,1048576
2879,0.91285706,0.99316325,9572,1048576
2880,0.05149841,0.99917971,540,1048576
2881,0.05159378,0.99913697,541,1048576
2882,0.05636215,0.99910789,591,1048576
2883,0.05664825,0.99908038,594,1048576
2884,0.07963181,0.99874572,835,1048576
2885,0.05397797,0.99908457,566,1048576
2886,0.05426407,0.99905598,569,1048576
2887,0.05435944,0.99910800,570,1048576
2888,0.20084381,0.99692208,2106,1048576
2889,0.19102097,0.99713457,2003,1048576
2890,0.20675659,0.99679859,2168,1048576
2891,0.20380020,0.99696778,2137,1048576
2892,0.21162033,0.99674053,2219,1048576
2893,0.30212402,0.99588058,3168,1048576
2894,0.21066666,0.99686299,2209,1048576
2895,0.20627975,0.99694239,2163,1048576
2896,0.19683838,0.99789886,2064,1048576
2897,0.18157959,0.99806245,1904,1048576
2898,0.18405914,0.99795907,1930,1048576
2899,0.17414093,0.99806510,1826,1048576
2900,0.18815994,0.99805957,1973,1048576
2901,0.18787384,0.99758242,1970,1048576
2902,0.17271042,0.99815065,1811,1048576
2903,0.17213821,0.99815485,1805,1048576
2904,0.33617020,0.99718478,3525,1048576
2905,0.29706955,0.99736940,3115,1048576
2906,0.30012131,0.99736348,3147,1048576
2907,0.28028488,0.99755436,2939,1048576
2908,0.29087067,0.99743223,3050,1048576
2909,0.28362274,0.99713749,2974,1048576
2910,0.27809143,0.99754917,2916,1048576
2911,0.54969788,0.99293287,5764,1048576
2912,0.55351257,0.99291413,5804,1048576
2913,0.54588318,0.99293360,5724,1048576
2914,0.54292679,0.99291351,5693,1048576
2915,0.53672791,0.99303176,5628,1048576
2916,0.51984787,0.99313664,5451,1048576
2917,0.52700043,0.99315539,5526,1048576
2918,0.52385330,0.99307209,5493,1048576
2919,0.93574524,0.99285207,9812,1048576
2920,0.90837479,0.99329633,9525,1048576
2921,0.91390610,0.99309813,9583,1048576
2922,0.89359283,0.99312811,9370,1048576
2923,0.89368820,0.99296181,9371,1048576
2924,0.89149475,0.99328746,9348,1048576
2925,0.88777542,0.99318305,9309,1048576
2926,0.94470978,0.99302432,9906,1048576
2927,0.42572021,0.99258000,4464,1048576
2928,0.42123795,0.99261606,4417,1048576
2929,0.42095184,0.99258668,4414,1048576
2930,0.42095184,0.99258668,4414,1048576
2931,0.42839050,0.99254194,4492,1048576
2932,0.42924881,0.99250323,4501,1048576
2933,0.45995712,0.99215118,4823,1048576
2934,0.56009293,0.99146015,5873,1048576
2935,0.21591187,0.99670617,2264,1048576
2936,0.21371841,0.99671344,2241,1048576
2937,0.22287369,0.99661052,2337,1048576
2938,0.25234222,0.99651283,2646,1048576
2939,0.21486282,0.99661803,2253,1048576
2940,0.22029877,0.99660078,2310,1048576
2941,0.23994446,0.99641512,2516,1048576
2942,0.23403168,0.99647582,2454,1048576
2943,0.09317398,0.99902541,977,1048576
2944,0.08993149,0.99890026,943,1048576
2945,0.09746552,0.99886597,1022,1048576
2946,0.08935928,0.99907213,937,1048576
2947,0.08745193,0.99900721,917,1048576
2948,0.09574890,0.99893663,1004,1048576
2949,0.11644363,0.99864567,1221,1048576
2950,0.10204315,0.99876752,1070,1048576
2951,0.34217834,0.99763742,3588,1048576
2952,0.32844543,0.99767458,3444,1048576
2953,0.31805038,0.99773278,3335,1048576
2954,0.31747818,0.99770339,3329,1048576
2955,0.30851364,0.99783722,3235,1048576
2956,0.29115677,0.99791888,3053,1048576
2957,0.29640198,0.99781427,3108,1048576
2958,0.28352737,0.99791701,2973,1048576
2959,0.62093735,0.99579443,6511,1048576
2960,0.59299469,0.99592456,6218,1048576
2961,0.59003830,0.99609374,6187,1048576
2962,0.57306290,0.99607147,6009,1048576
2963,0.55742264,0.99632104,5845,1048576
2964,0.53758621,0.99646790,5637,1048576
2965,0.53939819,0.99615886,5656,1048576
2966,0.50888062,0.99657066,5336,1048576
2967,0.04863739,0.99949637,510,1048576
2968,0.04234314,0.99958272,444,1048576
2969,0.04367828,0.99956784,458,1048576
2970,0.04701614,0.99956536,493,1048576
2971,0.04444122,0.99958149,466,1048576
2972,0.07934570,0.99945179,832,1048576
2973,0.04720688,0.99955420,495,1048576
2974,0.02603531,0.99933958,273,1048576
2975,0.03194809,0.99917629,335,1048576
2976,0.02059937,0.99951069,216,1048576
2977,0.02775192,0.99950048,291,1048576
2978,0.02775192,0.99926051,291,1048576
2979,0.02298355,0.99936884,241,1048576
2980,0.03700256,0.99921952,388,1048576
2981,0.02565384,0.99924282,269,1048576
2982,0.09346008,0.99911248,980,1048576
2983,0.10738373,0.99909078,1126,1048576
2984,0.08468628,0.99926729,888,1048576
2985,0.09546280,0.99904103,1001,1048576
2986,0.11491776,0.99843001,1205,1048576
2987,0.08573532,0.99918955,899,1048576
2988,0.09307861,0.99909129,976,1048576
2989,0.09822845,0.99913663,1030,1048576
2990,0.07677078,0.99908688,805,1048576
2991,0.07781982,0.99893743,816,1048576
2992,0.07982254,0.99899465,837,1048576
2993,0.07762909,0.99903375,814,1048576
2994,0.08373260,0.99895605,878,1048576
2995,0.08096695,0.99895866,849,1048576
2996,0.07867813,0.99906960,825,1048576
2997,0.07705688,0.99903279,808,1048576
2998,0.16660690,0.99656554,1747,1048576
2999,0.17185211,0.99630575,1802,1048576
3000,0.16584396,0.99644561,1739,1048576
3001,0.17127991,0.99644752,1796,1048576
3002,0.17242432,0.99613298,1808,1048576
3003,0.17356873,0.99636404,1820,1048576
3004,0.16956329,0.99642682,1778,1048576
3005,0.18510818,0.99598635,1941,1048576
3006,0.29296875,0.99757875,3072,1048576
3007,0.31156540,0.99741932,3267,1048576
3008,0.29439926,0.99751397,3087,1048576
3009,0.28562546,0.99756041,2995,1048576
3010,0.28352737,0.99756107,2973,1048576
3011,0.26903152,0.99768190,2821,1048576
3012,0.26063919,0.99766905,2733,1048576
3013,0.26416779,0.99773296,2770,1048576
3014,0.19531250,0.99854218,2048,1048576
3015,0.19645691,0.99852500,2060,1048576
3016,0.20208359,0.99847387,2119,1048576
3017,0.19512177,0.99861836,2046,1048576
3018,0.19168854,0.99867565,2010,1048576
3019,0.20580292,0.99850080,2158,1048576
3020,0.19569397,0.99863626,2052,1048576
3021,0.20742416,0.99854538,2175,1048576
3022,0.11148453,0.99901202,1169,1048576
3023,0.10957718,0.99902542,1149,1048576
3024,0.12035370,0.99881785,1262,1048576
3025,0.11091232,0.99901335,1163,1048576
3026,0.11062622,0.99910146,1160,1048576
3027,0.11997223,0.99886183,1258,1048576
3028,0.10881424,0.99909309,1141,1048576
3029,0.11644363,0.99905314,1221,1048576
3030,0.23059845,0.99695372,2418,1048576
3031,0.21934509,0.99669860,2300,1048576
3032,0.22697449,0.99687019,2380,1048576
3033,0.23241043,0.99679161,2437,1048576
3034,0.25024414,0.99645213,2624,1048576
3035,0.24108887,0.99667683,2528,1048576
3036,0.22869110,0.99670768,2398,1048576
3037,0.24919510,0.99630717,2613,1048576
3038,0.32453537,0.99491372,3403,1048576
3039,0.32033920,0.99477206,3359,1048576
3040,0.30879974,0.99510930,3238,1048576
3041,0.30879974,0.99525587,3238,1048576
3042,0.32701492,0.99507420,3429,1048576
3043,0.33483505,0.99474402,3511,1048576
3044,0.31576157,0.99521356,3311,1048576
3045,0.34694672,0.99456927,3638,1048576
3046,0.25987625,0.99645851,2725,1048576
3047,0.27828217,0.99634046,2918,1048576
3048,0.30879974,0.99597297,3238,1048576
3049,0.26407242,0.99630414,2769,1048576
3050,0.26969910,0.99631461,2828,1048576
3051,0.26578903,0.99640281,2787,1048576
3052,0.26273727,0.99673307,2755,1048576
3053,0.27656555,0.99625143,2900,1048576
3054,0.13303757,0.99870423,1395,1048576
3055,0.12035370,0.99879555,1262,1048576
3056,0.13399124,0.99876640,1405,1048576
3057,0.12054443,0.99889810,1264,1048576
3058,0.12865067,0.99892442,1349,1048576
3059,0.12321472,0.99885943,1292,1048576
3060,0.12073517,0.99895659,1266,1048576
3061,0.12111664,0.99889267,1270,1048576
3062,0.14390945,0.99806495,1509,1048576
3063,0.14905930,0.99811853,1563,1048576
3064,0.15525818,0.99804784,1628,1048576
3065,0.14553070,0.99807112,1526,1048576
3066,0.17499924,0.99788686,1835,1048576
3067,0.15478134,0.99789212,1623,1048576
3068,0.15554428,0.99795698,1631,1048576
3069,0.15411377,0.99798012,1616,1048576
3070,0.11568069,0.99731515,1213,1048576
3071,0.11672974,0.99760849,1224,1048576
3072,0.11854172,0.99734648,1243,1048576
3073,0.11425018,0.99741741,1198,1048576
3074,0.14562607,0.99718332,1527,1048576
3075,0.11596680,0.99727673,1216,1048576
3076,0.11234283,0.99742389,1178,1048576
3077,0.11243820,0.99729582,1179,1048576
3078,0.38795471,0.99425667,4068,1048576
3079,0.36735535,0.99410614,3852,1048576
3080,0.40359497,0.99387349,4232,1048576
3081,0.38385391,0.99413123,4025,1048576
3082,0.37384033,0.99398461,3920,1048576
3083,0.37765503,0.99403872,3960,1048576
3084,0.38108826,0.99399826,3996,1048576
3085,0.42400360,0.99349270,4446,1048576
3086,0.28553009,0.99621673,2994,1048576
3087,0.26102066,0.99645821,2737,1048576
3088,0.28629303,0.99630007,3002,1048576
3089,0.25596619,0.99641979,2684,1048576
3090,0.26264191,0.99618692,2754,1048576
3091,0.26245117,0.99648905,2752,1048576
3092,0.29611588,0.99612379,3105,1048576
3093,0.27904510,0.99701387,2926,1048576
3094,0.27151108,0.99710563,2847,1048576
3095,0.27780533,0.99687370,2913,1048576
3096,0.27608871,0.99690821,2895,1048576
3097,0.27151108,0.99685828,2847,1048576
3098,0.27847290,0.99684336,2920,1048576
3099,0.27713776,0.99666465,2906,1048576
3100,0.29077530,0.99657595,3049,1048576
3101,0.12474060,0.99798024,1308,1048576
3102,0.13084412,0.99788658,1372,1048576
3103,0.12807846,0.99793593,1343,1048576
3104,0.13494492,0.99778516,1415,1048576
3105,0.13246536,0.99785053,1389,1048576
3106,0.13589859,0.99781146,1425,1048576
3107,0.14066696,0.99789355,1475,1048576
3108,0.13961792,0.99782299,1464,1048576
3109,0.17948151,0.99744860,1882,1048576
3110,0.19693375,0.99710046,2065,1048576
3111,0.18558502,0.99729759,1946,1048576
3112,0.18949509,0.99711329,1987,1048576
3113,0.19207001,0.99710338,2014,1048576
3114,0.19731522,0.99700654,2069,1048576
3115,0.19388199,0.99706849,2033,1048576
3116,0.20170212,0.99685813,2115,1048576
3117,0.32167435,0.99443659,3373,1048576
3118,0.34675598,0.99415413,3636,1048576
3119,0.30870438,0.99421426,3237,1048576
3120,0.33369064,0.99430003,3499,1048576
3121,0.32663345,0.99370091,3425,1048576
3122,0.33864975,0.99401087,3551,1048576
3123,0.31585693,0.99405485,3312,1048576
3124,0.34952164,0.99387825,3665,1048576
3125,0.30565262,0.99612840,3205,1048576
3126,0.29935837,0.99632156,3139,1048576
3127,0.29830933,0.99629465,3128,1048576
3128,0.29964447,0.99632480,3142,1048576
3129,0.30651093,0.99630818,3214,1048576
3130,0.30765533,0.99604133,3226,1048576
3131,0.30517578,0.99600434,3200,1048576
3132,0.31833649,0.99598391,3338,1048576
3133,0.19750595,0.99867810,2071,1048576
3134,0.19655228,0.99872157,2061,1048576
3135,0.19750595,0.99867831,2071,1048576
3136,0.19655228,0.99871704,2061,1048576
3137,0.20589828,0.99861460,2159,1048576
3138,0.19807816,0.99873123,2077,1048576
3139,0.19969940,0.99864656,2094,1048576
3140,0.20189285,0.99861793,2117,1048576
3141,0.13313293,0.99938729,1396,1048576
3142,0.13675690,0.99935835,1434,1048576
3143,0.13456345,0.99935450,1411,1048576
3144,0.13952255,0.99935700,1463,1048576
3145,0.13284683,0.99940542,1393,1048576
3146,0.14905930,0.99888174,1563,1048576
3147,0.14696121,0.99923956,1541,1048576
3148,0.13780594,0.99936526,1445,1048576
3149,0.14190674,0.99700710,1488,1048576
3150,0.14190674,0.99702396,1488,1048576
3151,0.14686584,0.99689652,1540,1048576
3152,0.14619827,0.99690872,1533,1048576
3153,0.14743805,0.99683483,1546,1048576
3154,0.15411377,0.99680732,1616,1048576
3155,0.14448166,0.99700249,1515,1048576
3156,0.07314682,0.99891481,767,1048576
3157,0.09002686,0.99818223,944,1048576
3158,0.07810593,0.99880933,819,1048576
3159,0.07600784,0.99871696,797,1048576
3160,0.07772446,0.99871459,815,1048576
3161,0.07333755,0.99884963,769,1048576
3162,0.08115768,0.99857506,851,1048576
3163,0.07820129,0.99875407,820,1048576
3164,0.17423630,0.99946643,1827,1048576
3165,0.21533966,0.99925895,2258,1048576
3166,0.14152527,0.99956037,1484,1048576
3167,0.19311905,0.99934048,2025,1048576
3168,0.18730164,0.99941399,1964,1048576
3169,0.14314651,0.99954149,1501,1048576
3170,0.17347336,0.99906848,1819,1048576
3171,0.18148422,0.99936977,1903,1048576
3172,0.37021637,0.99739650,3882,1048576
3173,0.37584305,0.99733193,3941,1048576
3174,0.36067963,0.99751216,3782,1048576
3175,0.34141541,0.99753823,3580,1048576
3176,0.36430359,0.99743180,3820,1048576
3177,0.34208298,0.99763028,3587,1048576
3178,0.37088394,0.99750892,3889,1048576
3179,0.36020279,0.99763598,3777,1048576
3180,0.09517670,0.99900993,998,1048576
3181,0.10585785,0.99888574,1110,1048576
3182,0.08955002,0.99896477,939,1048576
3183,0.09603500,0.99904378,1007,1048576
3184,0.10290146,0.99902862,1079,1048576
3185,0.09622574,0.99892480,1009,1048576
3186,0.10509491,0.99889472,1102,1048576
3187,0.11148453,0.99882291,1169,1048576
3188,0.36153793,0.99624578,3791,1048576
3189,0.39129257,0.99601622,4103,1048576
3190,0.40063858,0.99587812,4201,1048576
3191,0.36630630,0.99603290,3841,1048576
3192,0.39892197,0.99592967,4183,1048576
3193,0.41131973,0.99563481,4313,1048576
3194,0.32730103,0.99654054,3432,1048576
3195,0.38738251,0.99581583,4062,1048576
3196,0.31929016,0.99700010,3348,1048576
3197,0.32110214,0.99699354,3367,1048576
3198,0.34055710,0.99672263,3571,1048576
3199,0.35152435,0.99653033,3686,1048576
3200,0.33950806,0.99670531,3560,1048576
3201,0.34961700,0.99652426,3666,1048576
3202,0.35305023,0.99643074,3702,1048576
3203,0.36334991,0.99619453,3810,1048576
3204,0.09393692,0.99917040,985,1048576
3205,0.08964539,0.99922489,940,1048576
3206,0.10356903,0.99911174,1086,1048576
3207,0.09717941,0.99916522,1019,1048576
3208,0.10414124,0.99903045,1092,1048576
3209,0.10261536,0.99907145,1076,1048576
3210,0.10824203,0.99893473,1135,1048576
3211,0.18663406,0.99852539,1957,1048576
3212,0.17805099,0.99848181,1867,1048576
3213,0.18033981,0.99851745,1891,1048576
3214,0.18243790,0.99846222,1913,1048576
3215,0.19674301,0.99837544,2063,1048576
3216,0.19216537,0.99842246,2015,1048576
3217,0.18873215,0.99837903,1979,1048576
3218,0.19655228,0.99839138,2061,1048576
3219,0.27866364,0.99783838,2922,1048576
